book_id	branch_id	no_of_copies
0486270645	4	1
0486270645	5	1
0553273353	1	1
0553273353	2	1
0553273353	3	1
0553273353	4	1
0553273353	5	1
1566475961	1	1
1566475961	2	1
1566475961	3	1
1566475961	4	1
1566475961	5	1
0399133453	1	1
0399133453	2	1
0399133453	3	0
0399133453	4	1
0399133453	5	1
0380714752	1	1
0380714752	2	1
0380714752	3	1
0380714752	4	0
0380714752	5	0
0805401539	1	1
0805401539	2	0
0805401539	3	1
0805401539	4	1
0805401539	5	1
0385054580	1	0
0385054580	2	1
0385054580	3	1
0385054580	4	0
0385054580	5	0
0812923634	1	0
0812923634	2	1
0812923634	3	1
0812923634	4	0
0812923634	5	1
0446341339	1	0
0446341339	2	1
0446341339	3	1
0446341339	4	1
0446341339	5	1
0671775464	1	1
0671775464	2	1
0671775464	3	1
0671775464	4	0
0671775464	5	1
0679454756	1	0
0679454756	2	0
0679454756	3	1
0679454756	4	1
0679454756	5	1
0881441791	1	0
0881441791	2	1
0881441791	3	1
0881441791	4	1
0881441791	5	1
0684174715	1	0
0684174715	2	1
0684174715	3	1
0684174715	4	1
0684174715	5	1
0849934176	1	1
0849934176	2	1
0849934176	3	1
0849934176	4	1
0849934176	5	1
0849937019	1	1
0849937019	2	1
0849937019	3	0
0849937019	4	0
0849937019	5	1
042519485X	1	1
042519485X	2	1
042519485X	3	1
042519485X	4	1
042519485X	5	1
0930117018	1	1
0930117018	2	1
0930117018	3	1
0930117018	4	0
0930117018	5	0
0553269674	1	1
0553269674	2	0
0553269674	3	1
0553269674	4	0
0553269674	5	1
0440227828	1	1
0440227828	2	0
0440227828	3	1
0440227828	4	1
0440227828	5	1
0849906873	1	1
0849906873	2	1
0849906873	3	0
0849906873	4	1
0849906873	5	1
067179342X	1	1
067179342X	2	1
067179342X	3	1
067179342X	4	1
067179342X	5	1
0375702903	1	0
0375702903	2	0
0375702903	3	1
0375702903	4	0
0375702903	5	1
0689821719	1	0
0689821719	2	1
0689821719	3	0
0689821719	4	1
0689821719	5	2
0060172754	1	1
0060172754	2	1
0060172754	3	1
0060172754	4	0
0060172754	5	1
042517428X	1	1
042517428X	2	1
042517428X	3	1
042517428X	4	1
042517428X	5	1
0446608041	1	1
0446608041	2	1
0446608041	3	1
0446608041	4	0
0446608041	5	1
0446609307	1	1
0446609307	2	1
0446609307	3	1
0446609307	4	1
0446609307	5	1
1570649669	1	1
1570649669	2	0
1570649669	3	1
1570649669	4	1
1570649669	5	0
0312038208	1	1
0312038208	2	1
0312038208	3	0
0312038208	4	1
0312038208	5	1
0743458311	1	0
0743458311	2	0
0743458311	3	0
0743458311	4	1
0743458311	5	1
0345414462	1	1
0345414462	2	1
0345414462	3	0
0345414462	4	1
0345414462	5	0
0380786761	1	1
0380786761	2	1
0380786761	3	1
0380786761	4	0
0380786761	5	1
0061094781	1	1
0061094781	2	1
0061094781	3	1
0061094781	4	1
0061094781	5	0
0425156745	1	1
0425156745	2	1
0425156745	3	1
0425156745	4	1
0425156745	5	1
0451197143	1	1
0451197143	2	1
0451197143	3	1
0451197143	4	0
0451197143	5	1
0451191986	1	1
0451191986	2	1
0451191986	3	1
0451191986	4	1
0451191986	5	1
0812512766	1	0
0812512766	2	1
0812512766	3	1
0812512766	4	0
0812512766	5	1
0451458753	1	1
0451458753	2	1
0451458753	3	1
0451458753	4	0
0451458753	5	1
0451174976	1	0
0451174976	2	1
0451174976	3	1
0451174976	4	0
0451174976	5	0
0425164101	1	1
0425164101	2	1
0425164101	3	1
0425164101	4	0
0425164101	5	1
0553577565	1	0
0553577565	2	0
0553577565	3	1
0553577565	4	1
0553577565	5	1
0380778726	1	1
0380778726	2	1
0380778726	3	0
0380778726	4	1
0380778726	5	0
0553580256	1	0
0553580256	2	0
0553580256	3	0
0553580256	4	0
0553580256	5	1
0345362497	1	0
0345362497	2	1
0345362497	3	0
0345362497	4	1
0345362497	5	1
0702220957	1	1
0702220957	2	0
0702220957	3	1
0702220957	4	1
0702220957	5	1
0786868104	1	1
0786868104	2	1
0786868104	3	0
0786868104	4	1
0786868104	5	1
1557044791	1	1
1557044791	2	1
1557044791	3	1
1557044791	4	1
1557044791	5	1
0679720227	1	1
0679720227	2	1
0679720227	3	1
0679720227	4	1
0679720227	5	1
0452282276	1	0
0452282276	2	1
0452282276	3	1
0452282276	4	1
0452282276	5	1
006440031X	1	1
006440031X	2	0
006440031X	3	0
006440031X	4	1
006440031X	5	0
0590649191	1	1
0590649191	2	0
0590649191	3	0
0590649191	4	1
0590649191	5	1
0590462245	1	0
0590462245	2	1
0590462245	3	1
0590462245	4	1
0590462245	5	1
0374453071	1	1
0374453071	2	1
0374453071	3	1
0374453071	4	1
0374453071	5	1
0380725231	1	1
0380725231	2	1
0380725231	3	1
0380725231	4	1
0380725231	5	1
0836218817	1	1
0836218817	2	1
0836218817	3	0
0836218817	4	1
0836218817	5	1
0553560077	1	1
0553560077	2	1
0553560077	3	1
0553560077	4	0
0553560077	5	1
0380800780	1	1
0380800780	2	1
0380800780	3	1
0380800780	4	0
0380800780	5	1
0312962606	1	0
0312962606	2	1
0312962606	3	1
0312962606	4	1
0312962606	5	1
0440944597	1	0
0440944597	2	1
0440944597	3	1
0440944597	4	1
0440944597	5	0
0451528417	1	0
0451528417	2	0
0451528417	3	1
0451528417	4	1
0451528417	5	1
0553239759	1	1
0553239759	2	1
0553239759	3	1
0553239759	4	1
0553239759	5	0
0380811804	1	1
0380811804	2	1
0380811804	3	0
0380811804	4	1
0380811804	5	1
0440223253	1	0
0440223253	2	1
0440223253	3	1
0440223253	4	1
0440223253	5	1
045120834X	1	0
045120834X	2	1
045120834X	3	0
045120834X	4	1
045120834X	5	0
0451210727	1	1
0451210727	2	1
0451210727	3	0
0451210727	4	1
0451210727	5	1
0886774616	1	1
0886774616	2	0
0886774616	3	1
0886774616	4	1
0886774616	5	1
0061080969	1	1
0061080969	2	0
0061080969	3	1
0061080969	4	1
0061080969	5	1
082177512X	1	0
082177512X	2	1
082177512X	3	1
082177512X	4	1
082177512X	5	0
0553562835	1	1
0553562835	2	0
0553562835	3	1
0553562835	4	1
0553562835	5	1
0553572350	1	1
0553572350	2	1
0553572350	3	1
0553572350	4	1
0553572350	5	1
0312104952	1	1
0312104952	2	1
0312104952	3	1
0312104952	4	1
0312104952	5	1
067087762X	1	1
067087762X	2	1
067087762X	3	1
067087762X	4	1
067087762X	5	1
0670826472	1	1
0670826472	2	1
0670826472	3	1
0670826472	4	0
0670826472	5	0
067088796X	1	1
067088796X	2	0
067088796X	3	1
067088796X	4	1
067088796X	5	1
0446393746	1	1
0446393746	2	1
0446393746	3	0
0446393746	4	1
0446393746	5	1
0312969228	1	1
0312969228	2	0
0312969228	3	1
0312969228	4	0
0312969228	5	1
0061096105	1	1
0061096105	2	0
0061096105	3	1
0061096105	4	1
0061096105	5	1
0804118906	1	1
0804118906	2	1
0804118906	3	0
0804118906	4	1
0804118906	5	0
0807083054	1	1
0807083054	2	0
0807083054	3	1
0807083054	4	1
0807083054	5	1
0684824728	1	1
0684824728	2	1
0684824728	3	0
0684824728	4	1
0684824728	5	1
1592980414	1	1
1592980414	2	1
1592980414	3	1
1592980414	4	1
1592980414	5	1
0312327188	1	1
0312327188	2	1
0312327188	3	1
0312327188	4	1
0312327188	5	1
0027582000	1	1
0027582000	2	0
0027582000	3	0
0027582000	4	1
0027582000	5	1
0670874914	1	1
0670874914	2	0
0670874914	3	1
0670874914	4	1
0670874914	5	1
0670868434	1	1
0670868434	2	1
0670868434	3	1
0670868434	4	0
0670868434	5	1
0395498589	1	1
0395498589	2	0
0395498589	3	1
0395498589	4	1
0395498589	5	1
1573220825	1	0
1573220825	2	0
1573220825	3	1
1573220825	4	0
1573220825	5	1
0140548572	1	1
0140548572	2	1
0140548572	3	1
0140548572	4	1
0140548572	5	0
0807563277	1	0
0807563277	2	0
0807563277	3	1
0807563277	4	1
0807563277	5	1
0345352491	1	1
0345352491	2	1
0345352491	3	1
0345352491	4	0
0345352491	5	1
0395713730	1	1
0395713730	2	1
0395713730	3	1
0395713730	4	1
0395713730	5	1
0385176228	1	0
0385176228	2	0
0385176228	3	0
0385176228	4	1
0385176228	5	1
0345335236	1	1
0345335236	2	1
0345335236	3	1
0345335236	4	0
0345335236	5	1
0312112629	1	0
0312112629	2	0
0312112629	3	1
0312112629	4	1
0312112629	5	0
0156001128	1	0
0156001128	2	1
0156001128	3	1
0156001128	4	0
0156001128	5	1
0688120202	1	1
0688120202	2	0
0688120202	3	1
0688120202	4	1
0688120202	5	1
156619945X	1	1
156619945X	2	1
156619945X	3	1
156619945X	4	1
156619945X	5	1
0809117541	1	1
0809117541	2	1
0809117541	3	1
0809117541	4	1
0809117541	5	1
0451528212	1	1
0451528212	2	1
0451528212	3	1
0451528212	4	0
0451528212	5	1
0380794012	1	0
0380794012	2	1
0380794012	3	1
0380794012	4	0
0380794012	5	1
0439087171	1	1
0439087171	2	1
0439087171	3	1
0439087171	4	1
0439087171	5	1
0020223722	1	1
0020223722	2	1
0020223722	3	1
0020223722	4	1
0020223722	5	0
0380009471	1	1
0380009471	2	1
0380009471	3	0
0380009471	4	1
0380009471	5	1
0156189216	1	1
0156189216	2	1
0156189216	3	1
0156189216	4	1
0156189216	5	0
0743466527	1	1
0743466527	2	1
0743466527	3	1
0743466527	4	1
0743466527	5	0
0440218101	1	1
0440218101	2	1
0440218101	3	1
0440218101	4	1
0440218101	5	1
0440404193	1	1
0440404193	2	1
0440404193	3	1
0440404193	4	1
0440404193	5	1
0874832772	1	1
0874832772	2	1
0874832772	3	1
0874832772	4	1
0874832772	5	1
0061097667	1	1
0061097667	2	1
0061097667	3	1
0061097667	4	2
0061097667	5	1
0440229510	1	1
0440229510	2	1
0440229510	3	0
0440229510	4	1
0440229510	5	1
0671521500	1	1
0671521500	2	1
0671521500	3	1
0671521500	4	0
0671521500	5	1
1551668459	1	1
1551668459	2	0
1551668459	3	1
1551668459	4	1
1551668459	5	0
0934257507	1	0
0934257507	2	1
0934257507	3	1
0934257507	4	1
0934257507	5	1
0380817624	1	1
0380817624	2	0
0380817624	3	1
0380817624	4	1
0380817624	5	0
0345422473	1	1
0345422473	2	1
0345422473	3	1
0345422473	4	0
0345422473	5	1
0394578074	1	1
0394578074	2	1
0394578074	3	1
0394578074	4	1
0394578074	5	1
0060193700	1	1
0060193700	2	1
0060193700	3	1
0060193700	4	0
0060193700	5	1
0618033874	1	1
0618033874	2	1
0618033874	3	1
0618033874	4	0
0618033874	5	1
034530263X	1	1
034530263X	2	1
034530263X	3	1
034530263X	4	1
034530263X	5	0
0440495563	1	1
0440495563	2	0
0440495563	3	1
0440495563	4	1
0440495563	5	1
0945397542	1	1
0945397542	2	1
0945397542	3	0
0945397542	4	0
0945397542	5	1
034543885X	1	0
034543885X	2	1
034543885X	3	0
034543885X	4	1
034543885X	5	1
0740718770	1	1
0740718770	2	0
0740718770	3	0
0740718770	4	1
0740718770	5	1
0385304854	1	1
0385304854	2	0
0385304854	3	0
0385304854	4	0
0385304854	5	1
0767916220	1	1
0767916220	2	1
0767916220	3	1
0767916220	4	0
0767916220	5	1
0786863153	1	1
0786863153	2	1
0786863153	3	1
0786863153	4	1
0786863153	5	1
0141001976	1	0
0141001976	2	1
0141001976	3	1
0141001976	4	1
0141001976	5	1
0874779901	1	1
0874779901	2	0
0874779901	3	1
0874779901	4	0
0874779901	5	0
0836230671	1	1
0836230671	2	0
0836230671	3	0
0836230671	4	1
0836230671	5	1
0836218655	1	0
0836218655	2	1
0836218655	3	1
0836218655	4	0
0836218655	5	1
0836220986	1	0
0836220986	2	1
0836220986	3	1
0836220986	4	0
0836220986	5	1
0836220730	1	0
0836220730	2	0
0836220730	3	1
0836220730	4	0
0836220730	5	1
0345330455	1	1
0345330455	2	1
0345330455	3	0
0345330455	4	0
0345330455	5	0
0345326342	1	0
0345326342	2	1
0345326342	3	1
0345326342	4	1
0345326342	5	0
0688108059	1	1
0688108059	2	1
0688108059	3	1
0688108059	4	1
0688108059	5	1
0689818769	1	0
0689818769	2	1
0689818769	3	1
0689818769	4	1
0689818769	5	0
0679006826	1	1
0679006826	2	1
0679006826	3	1
0679006826	4	1
0679006826	5	1
0811801802	1	1
0811801802	2	1
0811801802	3	0
0811801802	4	1
0811801802	5	1
0451167872	1	1
0451167872	2	1
0451167872	3	0
0451167872	4	1
0451167872	5	1
0671008978	1	0
0671008978	2	1
0671008978	3	1
0671008978	4	0
0671008978	5	0
1569248281	1	0
1569248281	2	0
1569248281	3	0
1569248281	4	0
1569248281	5	1
0684815990	1	1
0684815990	2	1
0684815990	3	0
0684815990	4	1
0684815990	5	1
087754042X	1	0
087754042X	2	0
087754042X	3	0
087754042X	4	1
087754042X	5	1
0877796130	1	0
0877796130	2	1
0877796130	3	0
0877796130	4	1
0877796130	5	1
038078047X	1	0
038078047X	2	1
038078047X	3	1
038078047X	4	1
038078047X	5	0
0671683829	1	0
0671683829	2	0
0671683829	3	1
0671683829	4	0
0671683829	5	1
0345377702	1	1
0345377702	2	1
0345377702	3	1
0345377702	4	1
0345377702	5	1
0345433017	1	0
0345433017	2	1
0345433017	3	1
0345433017	4	0
0345433017	5	1
0525938346	1	1
0525938346	2	1
0525938346	3	1
0525938346	4	1
0525938346	5	1
0060960833	1	0
0060960833	2	1
0060960833	3	1
0060960833	4	1
0060960833	5	1
0809276984	1	1
0809276984	2	1
0809276984	3	1
0809276984	4	0
0809276984	5	1
0930878450	1	1
0930878450	2	1
0930878450	3	1
0930878450	4	1
0930878450	5	1
0767903617	1	1
0767903617	2	1
0767903617	3	1
0767903617	4	1
0767903617	5	0
1563053462	1	1
1563053462	2	0
1563053462	3	1
1563053462	4	1
1563053462	5	1
1563052377	1	1
1563052377	2	1
1563052377	3	0
1563052377	4	1
1563052377	5	0
0517881225	1	1
0517881225	2	1
0517881225	3	1
0517881225	4	1
0517881225	5	1
0060955597	1	0
0060955597	2	0
0060955597	3	1
0060955597	4	1
0060955597	5	1
0696010976	1	1
0696010976	2	0
0696010976	3	0
0696010976	4	1
0696010976	5	0
1556701799	1	1
1556701799	2	1
1556701799	3	1
1556701799	4	1
1556701799	5	1
0912656506	1	1
0912656506	2	1
0912656506	3	1
0912656506	4	1
0912656506	5	0
1859674801	1	1
1859674801	2	1
1859674801	3	1
1859674801	4	1
1859674801	5	0
1579590225	1	0
1579590225	2	1
1579590225	3	1
1579590225	4	1
1579590225	5	1
0316139289	1	0
0316139289	2	1
0316139289	3	1
0316139289	4	1
0316139289	5	1
0688113133	1	1
0688113133	2	0
0688113133	3	1
0688113133	4	1
0688113133	5	0
0761106332	1	1
0761106332	2	1
0761106332	3	1
0761106332	4	1
0761106332	5	1
0762400072	1	1
0762400072	2	1
0762400072	3	1
0762400072	4	0
0762400072	5	0
0894802046	1	1
0894802046	2	1
0894802046	3	1
0894802046	4	1
0894802046	5	1
0684818701	1	0
0684818701	2	1
0684818701	3	0
0684818701	4	1
0684818701	5	1
0028610105	1	1
0028610105	2	0
0028610105	3	0
0028610105	4	1
0028610105	5	1
076110481X	1	1
076110481X	2	1
076110481X	3	1
076110481X	4	0
076110481X	5	0
0894803921	1	0
0894803921	2	0
0894803921	3	1
0894803921	4	1
0894803921	5	1
0785813640	1	0
0785813640	2	1
0785813640	3	1
0785813640	4	1
0785813640	5	1
1563051729	1	0
1563051729	2	1
1563051729	3	1
1563051729	4	1
1563051729	5	0
0024103411	1	0
0024103411	2	1
0024103411	3	1
0024103411	4	1
0024103411	5	0
0898151899	1	1
0898151899	2	1
0898151899	3	1
0898151899	4	1
0898151899	5	1
0836217268	1	0
0836217268	2	1
0836217268	3	1
0836217268	4	0
0836217268	5	1
0896103145	1	1
0896103145	2	1
0896103145	3	1
0896103145	4	1
0896103145	5	1
0882681265	1	0
0882681265	2	1
0882681265	3	0
0882681265	4	1
0882681265	5	1
044652705X	1	0
044652705X	2	1
044652705X	3	1
044652705X	4	0
044652705X	5	0
0786862343	1	1
0786862343	2	1
0786862343	3	1
0786862343	4	1
0786862343	5	1
1561792535	1	0
1561792535	2	1
1561792535	3	1
1561792535	4	1
1561792535	5	1
0684844001	1	1
0684844001	2	1
0684844001	3	1
0684844001	4	1
0684844001	5	0
0316099813	1	0
0316099813	2	1
0316099813	3	1
0316099813	4	0
0316099813	5	1
0060094745	1	0
0060094745	2	1
0060094745	3	1
0060094745	4	0
0060094745	5	1
0803709773	1	1
0803709773	2	1
0803709773	3	0
0803709773	4	0
0803709773	5	0
076790849X	1	1
076790849X	2	2
076790849X	3	0
076790849X	4	1
076790849X	5	1
0452267072	1	1
0452267072	2	0
0452267072	3	1
0452267072	4	1
0452267072	5	1
0913589357	1	1
0913589357	2	1
0913589357	3	1
0913589357	4	0
0913589357	5	0
0894861611	1	1
0894861611	2	1
0894861611	3	1
0894861611	4	0
0894861611	5	1
0684867672	1	0
0684867672	2	0
0684867672	3	1
0684867672	4	1
0684867672	5	1
0060977744	1	2
0060977744	2	1
0060977744	3	1
0060977744	4	1
0060977744	5	1
0060931221	1	1
0060931221	2	1
0060931221	3	1
0060931221	4	1
0060931221	5	1
014050639X	1	1
014050639X	2	1
014050639X	3	1
014050639X	4	0
014050639X	5	1
0870679546	1	1
0870679546	2	1
0870679546	3	1
0870679546	4	1
0870679546	5	1
0618043012	1	1
0618043012	2	1
0618043012	3	1
0618043012	4	1
0618043012	5	1
0590458981	1	0
0590458981	2	1
0590458981	3	1
0590458981	4	1
0590458981	5	1
0679744398	1	1
0679744398	2	1
0679744398	3	1
0679744398	4	0
0679744398	5	0
0140177388	1	1
0140177388	2	1
0140177388	3	1
0140177388	4	1
0140177388	5	0
0439076668	1	1
0439076668	2	1
0439076668	3	1
0439076668	4	1
0439076668	5	1
0590819755	1	0
0590819755	2	1
0590819755	3	1
0590819755	4	1
0590819755	5	1
0553251996	1	0
0553251996	2	1
0553251996	3	0
0553251996	4	1
0553251996	5	1
0935180915	1	1
0935180915	2	1
0935180915	3	0
0935180915	4	1
0935180915	5	1
0786000821	1	1
0786000821	2	1
0786000821	3	1
0786000821	4	0
0786000821	5	1
0671563076	1	0
0671563076	2	1
0671563076	3	0
0671563076	4	1
0671563076	5	0
0441359175	1	1
0441359175	2	1
0441359175	3	1
0441359175	4	1
0441359175	5	1
0671522663	1	1
0671522663	2	0
0671522663	3	0
0671522663	4	1
0671522663	5	0
0385185596	1	1
0385185596	2	1
0385185596	3	1
0385185596	4	1
0385185596	5	1
0395866502	1	1
0395866502	2	1
0395866502	3	1
0395866502	4	1
0395866502	5	0
0849908280	1	1
0849908280	2	1
0849908280	3	1
0849908280	4	1
0849908280	5	1
0824816285	1	1
0824816285	2	1
0824816285	3	0
0824816285	4	0
0824816285	5	1
0399504877	1	1
0399504877	2	1
0399504877	3	1
0399504877	4	1
0399504877	5	1
0060964073	1	0
0060964073	2	1
0060964073	3	1
0060964073	4	1
0060964073	5	0
0060964065	1	1
0060964065	2	0
0060964065	3	0
0060964065	4	0
0060964065	5	1
0060964057	1	1
0060964057	2	1
0060964057	3	1
0060964057	4	1
0060964057	5	1
1573061727	1	0
1573061727	2	1
1573061727	3	1
1573061727	4	1
1573061727	5	0
093049248X	1	1
093049248X	2	1
093049248X	3	0
093049248X	4	0
093049248X	5	0
0689866976	1	1
0689866976	2	1
0689866976	3	0
0689866976	4	0
0689866976	5	1
0743442911	1	1
0743442911	2	1
0743442911	3	0
0743442911	4	0
0743442911	5	1
0060256680	1	0
0060256680	2	1
0060256680	3	1
0060256680	4	0
0060256680	5	1
0060256745	1	1
0060256745	2	0
0060256745	3	1
0060256745	4	1
0060256745	5	1
0425166422	1	0
0425166422	2	0
0425166422	3	0
0425166422	4	1
0425166422	5	1
0312965478	1	1
0312965478	2	0
0312965478	3	1
0312965478	4	1
0312965478	5	0
0380778785	1	1
0380778785	2	1
0380778785	3	1
0380778785	4	1
0380778785	5	1
0374525234	1	0
0374525234	2	1
0374525234	3	0
0374525234	4	1
0374525234	5	1
0804816255	1	1
0804816255	2	1
0804816255	3	0
0804816255	4	0
0804816255	5	1
0679411089	1	1
0679411089	2	1
0679411089	3	0
0679411089	4	1
0679411089	5	1
0871134942	1	1
0871134942	2	1
0871134942	3	1
0871134942	4	1
0871134942	5	1
0374423075	1	1
0374423075	2	1
0374423075	3	1
0374423075	4	1
0374423075	5	0
0312959966	1	1
0312959966	2	0
0312959966	3	1
0312959966	4	1
0312959966	5	1
0060987510	1	1
0060987510	2	0
0060987510	3	0
0060987510	4	0
0060987510	5	1
0140468811	1	1
0140468811	2	1
0140468811	3	1
0140468811	4	0
0140468811	5	1
0786885416	1	1
0786885416	2	0
0786885416	3	1
0786885416	4	1
0786885416	5	1
0395860296	1	1
0395860296	2	0
0395860296	3	1
0395860296	4	1
0395860296	5	1
0802115454	1	0
0802115454	2	1
0802115454	3	0
0802115454	4	1
0802115454	5	1
0451206363	1	1
0451206363	2	1
0451206363	3	1
0451206363	4	1
0451206363	5	1
0140148450	1	1
0140148450	2	1
0140148450	3	1
0140148450	4	0
0140148450	5	0
0020446500	1	0
0020446500	2	0
0020446500	3	1
0020446500	4	1
0020446500	5	1
0736401954	1	1
0736401954	2	0
0736401954	3	1
0736401954	4	1
0736401954	5	1
0380731398	1	1
0380731398	2	1
0380731398	3	1
0380731398	4	1
0380731398	5	1
0435905554	1	1
0435905554	2	0
0435905554	3	0
0435905554	4	0
0435905554	5	1
031242258X	1	0
031242258X	2	1
031242258X	3	1
031242258X	4	0
031242258X	5	1
0740713957	1	0
0740713957	2	0
0740713957	3	1
0740713957	4	1
0740713957	5	1
0609601032	1	1
0609601032	2	1
0609601032	3	1
0609601032	4	1
0609601032	5	1
0760700761	1	1
0760700761	2	1
0760700761	3	1
0760700761	4	1
0760700761	5	1
0786882506	1	1
0786882506	2	1
0786882506	3	0
0786882506	4	1
0786882506	5	1
1880985020	1	0
1880985020	2	1
1880985020	3	0
1880985020	4	1
1880985020	5	0
0871566230	1	1
0871566230	2	0
0871566230	3	1
0871566230	4	1
0871566230	5	1
0807014133	1	0
0807014133	2	1
0807014133	3	1
0807014133	4	1
0807014133	5	1
0868614726	1	1
0868614726	2	1
0868614726	3	1
0868614726	4	1
0868614726	5	1
0060924926	1	0
0060924926	2	1
0060924926	3	1
0060924926	4	1
0060924926	5	0
0394752910	1	0
0394752910	2	0
0394752910	3	0
0394752910	4	1
0394752910	5	1
0679734406	1	2
0679734406	2	1
0679734406	3	1
0679734406	4	1
0679734406	5	1
0679451145	1	1
0679451145	2	1
0679451145	3	1
